roadmap_item_id,concept_id,fill_kind
ri_demo_security_dp_security_30_3,cc_security_secure-code-review,normal
ri_demo_security_dp_security_30_4,cc_security_privacy-checklist,normal
ri_demo_security_dp_security_30_4,cc_security_security-ethics,normal
ri_demo_game_client_overall_1,cc_game_client_unity-build,normal
ri_demo_game_client_overall_1,cc_game_client_collab-story,normal
ri_demo_game_client_overall_2,cc_game_client_frame-budget,normal
ri_demo_game_client_overall_2,cc_game_client_device-test,normal
ri_demo_game_client_overall_3,cc_game_client_math-solve,normal
ri_demo_game_client_overall_3,cc_game_client_netsync-demo,normal
ri_demo_game_client_overall_4,cc_game_client_crash-story,normal
ri_demo_game_client_overall_4,cc_game_client_shader-cost,normal
ri_demo_game_client_bigtech_platform_1,cc_game_client_device-test,dev
ri_demo_game_client_bigtech_platform_1,cc_game_client_unity-build,dev
ri_demo_game_client_bigtech_platform_1,cc_game_client_collab-story,normal
ri_demo_game_client_bigtech_platform_2,cc_game_client_unity-build,dev
ri_demo_game_client_bigtech_platform_2,cc_game_client_frame-budget,normal
ri_demo_game_client_bigtech_platform_2,cc_game_client_device-test,dev
ri_demo_game_client_bigtech_platform_3,cc_game_client_math-solve,normal
ri_demo_game_client_bigtech_platform_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_bigtech_platform_4,cc_game_client_crash-story,normal
ri_demo_game_client_bigtech_platform_4,cc_game_client_shader-cost,normal
ri_demo_game_client_startup_1,cc_game_client_device-test,dev
ri_demo_game_client_startup_1,cc_game_client_unity-build,dev
ri_demo_game_client_startup_1,cc_game_client_collab-story,normal
ri_demo_game_client_startup_2,cc_game_client_unity-build,dev
ri_demo_game_client_startup_2,cc_game_client_frame-budget,normal
ri_demo_game_client_startup_2,cc_game_client_device-test,dev
ri_demo_game_client_startup_3,cc_game_client_math-solve,normal
ri_demo_game_client_startup_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_startup_4,cc_game_client_crash-story,normal
ri_demo_game_client_startup_4,cc_game_client_shader-cost,normal
ri_demo_game_client_b2b_saas_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_b2b_saas_1,cc_game_client_unity-build,normal
ri_demo_game_client_b2b_saas_1,cc_game_client_collab-story,normal
ri_demo_game_client_b2b_saas_2,cc_game_client_frame-budget,dev
ri_demo_game_client_b2b_saas_2,cc_game_client_device-test,normal
ri_demo_game_client_b2b_saas_3,cc_game_client_math-solve,normal
ri_demo_game_client_b2b_saas_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_b2b_saas_4,cc_game_client_crash-story,normal
ri_demo_game_client_b2b_saas_4,cc_game_client_shader-cost,normal
ri_demo_game_client_fintech_finance_1,cc_game_client_unity-build,dev
ri_demo_game_client_fintech_finance_1,cc_game_client_collab-story,normal
ri_demo_game_client_fintech_finance_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_fintech_finance_2,cc_game_client_frame-budget,normal
ri_demo_game_client_fintech_finance_2,cc_game_client_device-test,normal
ri_demo_game_client_fintech_finance_3,cc_game_client_math-solve,normal
ri_demo_game_client_fintech_finance_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_fintech_finance_4,cc_game_client_crash-story,normal
ri_demo_game_client_fintech_finance_4,cc_game_client_shader-cost,normal
ri_demo_game_client_si_enterprise_1,cc_game_client_shader-cost,dev
ri_demo_game_client_si_enterprise_1,cc_game_client_unity-build,dev
ri_demo_game_client_si_enterprise_1,cc_game_client_collab-story,normal
ri_demo_game_client_si_enterprise_2,cc_game_client_math-solve,dev
ri_demo_game_client_si_enterprise_2,cc_game_client_frame-budget,normal
ri_demo_game_client_si_enterprise_2,cc_game_client_device-test,normal
ri_demo_game_client_si_enterprise_3,cc_game_client_unity-build,dev
ri_demo_game_client_si_enterprise_3,cc_game_client_math-solve,dev
ri_demo_game_client_si_enterprise_3,cc_game_client_netsync-demo,normal
ri_demo_game_client_si_enterprise_4,cc_game_client_crash-story,normal
ri_demo_game_client_si_enterprise_4,cc_game_client_shader-cost,dev
ri_demo_game_client_game_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_game_1,cc_game_client_unity-build,normal
ri_demo_game_client_game_1,cc_game_client_collab-story,normal
ri_demo_game_client_game_2,cc_game_client_frame-budget,dev
ri_demo_game_client_game_2,cc_game_client_device-test,normal
ri_demo_game_client_game_3,cc_game_client_unreal-gameplay,dev
ri_demo_game_client_game_3,cc_game_client_math-solve,normal
ri_demo_game_client_game_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_game_4,cc_game_client_crash-story,normal
ri_demo_game_client_game_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_01_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_01_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_01_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_01_2,cc_game_client_unreal-gameplay,dev
ri_demo_game_client_dp_game_client_01_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_01_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_01_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_01_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_01_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_01_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_02_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_02_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_02_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_02_2,cc_game_client_unreal-gameplay,dev
ri_demo_game_client_dp_game_client_02_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_02_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_02_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_02_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_02_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_02_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_03_1,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_03_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_03_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_03_2,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_03_2,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_03_2,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_03_3,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_03_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_03_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_03_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_04_1,cc_game_client_shader-cost,dev
ri_demo_game_client_dp_game_client_04_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_04_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_04_2,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_04_2,cc_game_client_shader-cost,dev
ri_demo_game_client_dp_game_client_04_3,cc_game_client_math-solve,dev
ri_demo_game_client_dp_game_client_04_3,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_04_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_04_4,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_04_4,cc_game_client_math-solve,dev
ri_demo_game_client_dp_game_client_04_4,cc_game_client_netsync-demo,normal
ri_demo_game_client_dp_game_client_05_1,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_05_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_05_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_05_2,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_05_2,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_05_2,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_05_3,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_05_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_05_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_05_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_06_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_06_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_06_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_06_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_06_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_06_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_06_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_06_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_06_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_07_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_07_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_07_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_07_2,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_07_2,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_07_3,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_07_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_07_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_07_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_08_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_08_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_08_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_08_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_08_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_08_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_08_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_08_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_08_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_09_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_09_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_09_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_09_2,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_09_2,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_09_3,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_09_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_09_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_09_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_10_1,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_10_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_10_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_10_2,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_10_2,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_10_2,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_10_3,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_10_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_10_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_10_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_11_1,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_11_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_11_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_11_2,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_11_2,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_11_2,cc_game_client_device-test,dev
ri_demo_game_client_dp_game_client_11_3,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_11_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_11_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_11_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_12_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_12_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_12_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_12_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_12_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_12_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_12_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_12_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_12_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_13_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_13_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_13_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_13_2,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_13_2,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_13_3,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_13_3,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_13_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_13_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_14_1,cc_game_client_shader-cost,dev
ri_demo_game_client_dp_game_client_14_1,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_14_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_14_2,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_14_2,cc_game_client_shader-cost,dev
ri_demo_game_client_dp_game_client_14_3,cc_game_client_math-solve,dev
ri_demo_game_client_dp_game_client_14_3,cc_game_client_frame-budget,normal
ri_demo_game_client_dp_game_client_14_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_14_4,cc_game_client_unity-build,dev
ri_demo_game_client_dp_game_client_14_4,cc_game_client_math-solve,dev
ri_demo_game_client_dp_game_client_14_4,cc_game_client_netsync-demo,normal
ri_demo_game_client_dp_game_client_15_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_15_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_15_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_15_2,cc_game_client_unreal-gameplay,dev
ri_demo_game_client_dp_game_client_15_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_15_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_15_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_15_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_15_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_15_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_16_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_16_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_16_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_16_2,cc_game_client_unreal-gameplay,dev
ri_demo_game_client_dp_game_client_16_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_16_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_16_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_16_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_16_4,cc_game_client_crash-story,normal
ri_demo_game_client_dp_game_client_16_4,cc_game_client_shader-cost,normal
ri_demo_game_client_dp_game_client_17_1,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_17_1,cc_game_client_unity-build,normal
ri_demo_game_client_dp_game_client_17_1,cc_game_client_collab-story,normal
ri_demo_game_client_dp_game_client_17_2,cc_game_client_math-solve,normal
ri_demo_game_client_dp_game_client_17_2,cc_game_client_netsync-demo,dev
ri_demo_game_client_dp_game_client_17_3,cc_game_client_frame-budget,dev
ri_demo_game_client_dp_game_client_17_3,cc_game_client_device-test,normal
ri_demo_game_client_dp_game_client_17_4,cc_game_client_crash-story,normal
